year,",day",_of_ye,"ar,secDay,la","t,lon,headi","ng,speed",",Water_t","emp,salini","ty,pressur","e_atm,xCO2_w,fCO2_w,x","CO2_a,fCO2_a,",air_temp,,
2004,168,56638,42.7491 -69,.7035 203.0,0.1 12.,154 31.8,50 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56658,42.7491 -69,.7035 202.0,0.1 12.,231 31.8,50 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56678,42.7491 -69,.7035 198.0,0.1 12.,325 31.8,45 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56698,42.7491 -69,.7035 197.0,0.1 12.,295 31.8,48 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56718,42.7491 -69,.7035 196.0,0.1 12.,399 31.8,48 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56738,42.7490 -69,.7035 202.0,0.1 12.,382 31.8,42 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56758,42.7490 -69,.7035 203.0,0.1 12.,255 31.8,41 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56778,42.7490 -69,.7035 196.0,0.1 12.,188 31.8,49 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56798,42.7490 -69,.7035 193.0,0.1 12.,314 31.8,47 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56818,42.7490 -69,.7035 193.0,0.1 12.,261 31.8,45 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56838,42.7490 -69,.7035 192.0,0.1 12.,194 31.8,43 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56858,42.7489 -69,.7035 191.0,0.1 12.,268 31.8,53 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56878,42.7489 -69,.7035 194.0,0.1 12.,353 31.8,43 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56898,42.7489 -69,.7035 208.0,0.1 12.,252 31.8,42 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56918,42.7489 -69,.7036 202.0,0.1 12.,158 31.8,44 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56938,42.7489 -69,.7036 204.0,0.1 12.,041 31.8,43 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56958,42.7489 -69,.7036 211.0,0.1 12.,005 31.8,41 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56978,42.7489 -69,.7036 215.0,0.1 11.,902 31.8,45 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,56998,42.7488 -69,.7036 219.0,0.1 11.,917 31.8,41 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,57018,42.7488 -69,.7036 214.0,0.1 11.,831 31.8,44 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,57038,42.7488 -69,.7036 213.0,0.1 11.,891 31.8,47 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,57058,42.7488 -69,.7037 209.0,0.1 12.,032 31.8,51 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,57078,42.7488 -69,.7037 215.0,0.1 12.,201 31.8,44 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,57098,42.7487 -69,.7037 212.0,0.1 12.,131 31.8,45 1019.6,-9999,00 -9999.000000 -9999,.000000 -9999,.000000 20.40,0,
2004,168,57118,42.7487 -69,.7037 210.0,0.1 12.,179 31.8,45 1019.6,-9999,00 -9999.000000 417.6,33532 412.919,773 20.400000,,
2004,168,57138,42.7487 -69,.7038 212.0,0.1 12.,106 31.8,41 1019.6,-9999,00 -9999.000000 417.6,33532 412.919,773 20.400000,,
2004,168,57158,42.7487 -69,.7038 211.0,0.1 12.,007 31.8,44 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57178,42.7487 -69,.7038 211.0,0.1 12.,030 31.8,47 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57198,42.7487 -69,.7038 211.0,0.1 12.,144 31.8,49 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57218,42.7487 -69,.7039 213.0,0.1 12.,207 31.8,46 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57238,42.7485 -69,.7039 192.0,0.9 12.,237 31.8,44 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57258,42.7483 -69,.7043 242.0,2.1 12.,746 31.8,53 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57278,42.7487 -69,.7050 306.0,3.4 13.,365 31.8,63 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57298,42.7495 -69,.7058 321.0,5.0 13.,845 31.8,27 1019.6,-9999,00 -9999.000000 417.6,33532 412.919,773 20.400000,,
2004,168,57318,42.7502 -69,.7069 309.0,5.8 13.,546 31.8,36 1019.6,-9999,00 -9999.000000 417.6,33532 412.919,773 20.400000,,
2004,168,57338,42.7508 -69,.7082 303.0,6.3 13.,490 31.8,34 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57358,42.7509 -69,.7098 276.0,6.3 13.,603 31.8,48 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57378,42.7507 -69,.7114 263.0,6.7 13.,867 31.8,41 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57398,42.7506 -69,.7132 264.0,7.1 13.,840 31.8,36 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57418,42.7508 -69,.7148 279.0,6.6 13.,854 31.8,46 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57438,42.7514 -69,.7163 296.0,6.7 14.,291 31.8,60 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57458,42.7521 -69,.7176 308.0,6.8 14.,426 31.8,24 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57478,42.7531 -69,.7188 314.0,7.3 13.,954 31.8,31 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57498,42.7541 -69,.7202 315.0,7.6 13.,704 31.8,33 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57518,42.7550 -69,.7215 314.0,7.5 13.,790 31.8,55 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57538,42.7559 -69,.7230 309.0,7.8 14.,074 31.8,47 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57558,42.7567 -69,.7246 303.0,7.7 14.,173 31.8,40 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57578,42.7574 -69,.7263 299.0,7.9 14.,136 31.8,42 1019.6,-9999,00 -9999.000000 417.6,33532 -9999.0,00000 20.4000,0,
2004,168,57597,42.7580 -69,.7279 297.0,7.9 14.,128 31.8,38 1019.4,-9999,00 -9999.000000 417.6,33532 412.919,773 20.516667,,
2004,168,57618,42.7587 -69,.7297 296.0,8.0 13.,835 31.8,41 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57638,42.7594 -69,.7316 295.0,8.4 13.,831 31.8,43 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57658,42.7601 -69,.7335 297.0,8.6 13.,719 31.8,46 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57678,42.7608 -69,.7354 297.0,8.9 14.,121 31.8,49 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57698,42.7615 -69,.7373 294.0,8.6 14.,081 31.8,34 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57718,42.7620 -69,.7394 290.0,8.9 14.,109 31.8,45 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57738,42.7627 -69,.7413 294.0,8.6 14.,178 31.8,35 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57758,42.7633 -69,.7433 293.0,8.8 14.,211 31.8,37 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57778,42.7639 -69,.7452 292.0,8.7 14.,113 31.8,27 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57798,42.7645 -69,.7472 292.0,8.7 13.,930 31.8,30 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57818,42.7650 -69,.7493 289.0,8.8 14.,293 31.8,52 1019.1,-9999,00 -9999.000000 417.6,33532 412.919,773 20.700000,,
2004,168,57838,42.7656 -69,.7513 289.0,8.7 14.,350 31.8,23 1019.1,422.767687,401.616342 417.63353,2 412.919773,20.7,,
2004,168,57858,42.7661 -69,.7533 288.0,8.8 14.,211 31.8,26 1019.1,422.911272,401.786364 417.63353,2 412.919773,20.7,,
2004,168,57878,42.7665 -69,.7553 288.0,8.7 14.,201 31.8,39 1019.1,423.077915,401.949003 417.63353,2 412.919773,20.7,,
2004,168,57898,42.7672 -69,.7573 292.0,8.8 14.,387 31.8,28 1019.1,423.194037,401.979395 -9999.000,000 -9999.000,000 20.700000,,
2004,168,57918,42.7677 -69,.7592 291.0,8.5 14.,509 31.8,31 1019.1,423.058577,401.797328 -9999.000,000 -9999.000,000 20.700000,,
2004,168,57938,42.7683 -69,.7612 293.0,8.6 14.,439 31.8,17 1019.1,423.075683,401.844193 -9999.000,000 -9999.000,000 20.700000,,
2004,168,57958,42.7689 -69,.7632 290.0,8.6 14.,254 31.8,21 1019.1,423.203973,402.045967 -9999.000,000 -9999.000,000 20.700000,,
2004,168,57978,42.7695 -69,.7652 291.0,8.7 14.,375 31.8,29 1019.1,423.346717,402.129219 -9999.000,000 -9999.000,000 20.700000,,
2004,168,57998,42.7700 -69,.7672 291.0,8.7 14.,400 31.8,24 1019.1,423.339824,402.111961 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58018,42.7706 -69,.7693 289.0,9.0 14.,415 31.8,27 1019.1,423.252035,402.021871 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58038,42.7712 -69,.7712 294.0,8.8 14.,369 31.8,06 1019.1,423.054877,401.854566 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58058,42.7719 -69,.7732 295.0,8.8 14.,151 31.8,15 1019.1,423.088081,401.979901 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58078,42.7726 -69,.7751 296.0,8.9 14.,051 31.8,16 1019.1,423.026897,401.964311 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58098,42.7733 -69,.7771 294.0,8.9 14.,163 31.8,12 1019.1,422.722697,401.627798 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58118,42.7740 -69,.7791 294.0,8.9 13.,988 31.8,04 1019.1,422.214816,401.219532 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58138,42.7747 -69,.7810 296.0,8.7 14.,016 31.8,17 1019.1,421.68905,400.708162 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58158,42.7753 -69,.7829 294.0,8.6 14.,159 31.8,18 1019.1,421.011811,400.003795 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58178,42.7759 -69,.7849 290.0,8.8 14.,203 31.8,09 1019.1,420.570218,399.565460 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58198,42.7765 -69,.7869 293.0,8.9 14.,100 31.8,16 1019.1,420.147745,399.207861 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58218,42.7771 -69,.7890 291.0,9.1 14.,280 31.8,17 1019.1,419.853584,398.852114 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58238,42.7778 -69,.7910 293.0,9.0 14.,299 31.8,12 1019.1,419.562096,398.567134 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58258,42.7785 -69,.7929 297.0,8.5 14.,333 31.8,09 1019.1,419.49522,398.488969 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58278,42.7791 -69,.7949 292.0,8.8 14.,314 31.8,10 1019.1,419.576023,398.573576 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58298,42.7798 -69,.7969 295.0,8.9 14.,399 31.8,18 1019.1,419.700403,398.655402 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58318,42.7805 -69,.7988 296.0,8.9 14.,601 31.8,19 1019.1,419.855993,398.715796 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58338,42.7812 -69,.8008 294.0,9.0 14.,618 31.8,09 1019.1,420.203774,399.038834 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58358,42.7818 -69,.8029 292.0,9.0 14.,873 31.8,16 1019.1,420.71982,399.416373 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58378,42.7825 -69,.8049 293.0,9.0 14.,661 31.7,96 1019.1,421.432586,400.186522 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58398,42.7830 -69,.8070 289.0,9.1 14.,654 31.8,11 1019.1,422.315309,401.028152 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58418,42.7836 -69,.8090 292.0,8.9 14.,902 31.8,10 1019.1,422.989389,401.558397 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58438,42.7843 -69,.8110 293.0,8.8 15.,120 31.8,05 1019.1,423.636768,402.074869 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58458,42.7848 -69,.8131 290.0,9.0 15.,010 31.7,89 1019.1,424.537742,402.979669 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58478,42.7854 -69,.8150 292.0,8.7 14.,602 31.7,89 1019.1,425.521377,404.095210 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58498,42.7860 -69,.8171 290.0,8.8 14.,457 31.8,00 1019.1,426.542743,405.129099 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58518,42.7866 -69,.8191 292.0,9.0 14.,673 31.7,94 1019.1,426.938786,405.410131 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58538,42.7873 -69,.8211 293.0,9.0 14.,625 31.7,97 1019.1,427.160258,405.641551 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58558,42.7879 -69,.8231 292.0,8.9 14.,908 31.7,87 1019.1,427.140582,405.496421 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58578,42.7885 -69,.8252 293.0,9.0 14.,585 31.7,74 1019.1,426.983407,405.491142 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58598,42.7891 -69,.8271 293.0,8.8 14.,657 31.7,93 1019.1,427.167671,405.634512 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58618,42.7897 -69,.8292 292.0,9.0 14.,701 31.7,90 1019.1,427.276418,405.718007 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58638,42.7904 -69,.8312 293.0,9.0 14.,687 31.7,88 1019.1,427.341164,405.785562 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58658,42.7911 -69,.8331 297.0,8.7 14.,643 31.7,81 1019.1,427.210136,405.681080 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58678,42.7918 -69,.8351 295.0,8.8 14.,398 31.7,77 1019.1,427.228717,405.806649 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58698,42.7924 -69,.8371 291.0,8.9 14.,457 31.7,91 1019.1,427.265342,405.815305 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58718,42.7930 -69,.8392 293.0,9.1 14.,690 31.7,77 1019.1,427.089748,405.545622 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58738,42.7937 -69,.8410 297.0,8.6 14.,565 31.7,82 1019.1,426.697964,405.229278 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58758,42.7944 -69,.8431 294.0,9.1 14.,731 31.7,74 1019.1,426.664315,405.123501 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58778,42.7951 -69,.8451 293.0,9.2 14.,513 31.7,72 1019.1,426.575295,405.135373 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58798,42.7958 -69,.8471 295.0,8.9 14.,557 31.7,71 1019.1,426.551113,405.092937 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58818,42.7964 -69,.8491 294.0,8.8 14.,447 31.7,63 1019.1,426.515367,405.107226 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58838,42.7970 -69,.8511 290.0,9.0 14.,346 31.7,69 1019.1,426.439232,405.079453 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58858,42.7976 -69,.8531 293.0,8.8 14.,507 31.7,71 1019.1,426.178651,404.761504 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58878,42.7982 -69,.8551 293.0,8.8 14.,672 31.7,66 1019.1,425.883423,404.408079 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58898,42.7989 -69,.8571 293.0,8.9 14.,655 31.7,63 1019.1,425.634482,404.179414 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58918,42.7995 -69,.8592 292.0,9.0 14.,783 31.7,59 1019.1,425.606317,404.095706 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58938,42.8001 -69,.8612 291.0,9.1 14.,786 31.7,58 1019.1,425.702024,404.185375 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58958,42.8008 -69,.8632 295.0,8.9 14.,812 31.7,59 1019.1,425.87063,404.333673 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58978,42.8014 -69,.8652 293.0,8.9 14.,818 31.7,57 1019.1,426.182076,404.626858 -9999.000,000 -9999.000,000 20.700000,,
2004,168,58998,42.8021 -69,.8672 293.0,8.8 14.,949 31.7,60 1019.1,426.555941,404.922737 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59018,42.8027 -69,.8692 293.0,9.0 14.,942 31.7,49 1019.1,426.888526,405.241289 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59038,42.8034 -69,.8712 294.0,8.9 14.,832 31.7,61 1019.1,427.211985,405.598293 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59058,42.8040 -69,.8733 291.0,9.0 15.,154 31.7,63 1019.1,427.754983,405.967613 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59078,42.8046 -69,.8753 291.0,9.1 15.,167 31.7,54 1019.1,428.145525,406.332233 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59098,42.8052 -69,.8774 294.0,9.1 15.,062 31.7,46 1019.1,428.723234,406.928688 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59118,42.8059 -69,.8794 294.0,8.9 14.,836 31.7,59 1019.1,429.249464,407.530499 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59138,42.8066 -69,.8814 294.0,9.0 15.,170 31.7,63 1019.1,429.899909,407.995807 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59158,42.8072 -69,.8834 291.0,9.1 15.,351 31.7,52 1019.1,430.183156,408.180676 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59178,42.8077 -69,.8856 288.0,9.2 15.,132 31.7,45 1019.1,430.619217,408.695660 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59198,42.8083 -69,.8875 293.0,8.7 15.,518 31.7,77 1019.1,431.135541,409.004850 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59218,42.8089 -69,.8896 291.0,8.9 15.,424 31.7,32 1019.1,431.887975,409.763644 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59238,42.8095 -69,.8916 292.0,9.1 15.,244 31.7,58 1019.1,432.606987,410.530526 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59258,42.8102 -69,.8937 292.0,9.0 15.,228 31.7,31 1019.1,433.517457,411.401393 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59278,42.8108 -69,.8957 292.0,8.9 15.,599 31.7,67 1019.1,434.11468,411.791991 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59298,42.8114 -69,.8976 296.0,8.7 15.,332 31.7,23 1019.1,434.498741,412.283387 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59318,42.8120 -69,.8997 290.0,9.1 14.,777 31.7,26 1019.1,435.119959,413.130473 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59338,42.8126 -69,.9018 289.0,9.2 14.,973 31.7,84 1019.1,435.633639,413.526643 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59358,42.8133 -69,.9038 295.0,8.9 15.,343 31.7,28 1019.1,435.363278,413.099308 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59378,42.8140 -69,.9057 296.0,8.8 14.,983 31.7,29 1019.1,434.899336,412.827080 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59398,42.8147 -69,.9076 296.0,8.8 14.,747 31.7,25 1019.1,434.840452,412.879069 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59418,42.8154 -69,.9096 295.0,9.0 14.,671 31.7,32 1019.1,434.66839,412.750304 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59438,42.8160 -69,.9116 293.0,8.9 14.,375 31.7,24 1019.1,434.020793,412.267939 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59458,42.8166 -69,.9136 292.0,8.8 14.,154 31.7,32 1019.1,433.269374,411.651847 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59478,42.8173 -69,.9157 292.0,9.0 13.,987 31.7,25 1019.1,432.254315,410.759708 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59498,42.8180 -69,.9176 296.0,9.0 14.,328 31.7,36 1019.1,430.833305,409.260071 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59518,42.8187 -69,.9196 295.0,8.8 14.,477 31.6,91 1019.1,429.221291,407.664042 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59538,42.8193 -69,.9216 293.0,9.0 14.,499 31.6,63 1019.1,427.859597,406.360896 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59558,42.8200 -69,.9236 294.0,9.2 14.,170 31.6,62 1019.1,426.877241,405.571259 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59578,42.8207 -69,.9256 295.0,8.9 14.,144 31.6,68 1019.1,426.074081,404.819358 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59598,42.8213 -69,.9276 293.0,8.9 14.,295 31.6,52 1019.1,425.231107,403.953346 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59618,42.8220 -69,.9296 294.0,8.8 14.,471 31.6,60 1019.1,424.147959,402.847316 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59638,42.8226 -69,.9316 294.0,8.7 15.,127 31.6,46 1019.1,423.299455,401.750535 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59658,42.8232 -69,.9335 293.0,8.7 15.,109 31.6,27 1019.1,422.710787,401.200151 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59678,42.8237 -69,.9356 288.0,9.0 15.,168 31.6,10 1019.1,422.803807,401.261573 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59698,42.8243 -69,.9376 291.0,8.8 14.,864 31.6,25 1019.1,423.281049,401.851343 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59718,42.8249 -69,.9397 290.0,9.0 15.,154 31.6,08 1019.1,423.962908,402.367750 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59738,42.8255 -69,.9418 291.0,9.0 14.,602 31.5,87 1019.1,424.417442,403.045634 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59758,42.8261 -69,.9438 293.0,8.9 14.,349 31.6,11 1019.1,424.851467,403.568768 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59778,42.8267 -69,.9458 292.0,8.9 14.,617 31.5,97 1019.1,424.865102,403.464629 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59798,42.8273 -69,.9478 292.0,8.8 15.,014 31.5,88 1019.1,424.358868,402.806942 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59818,42.8279 -69,.9498 291.0,8.9 14.,933 31.5,79 1019.1,423.863728,402.373501 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59838,42.8285 -69,.9519 289.0,9.1 14.,947 31.5,78 1019.1,423.713173,402.224428 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59858,42.8291 -69,.9539 293.0,8.8 14.,816 31.5,65 1019.1,423.572704,402.149329 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59878,42.8297 -69,.9559 293.0,8.7 14.,855 31.5,82 1019.1,423.548104,402.108546 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59898,42.8304 -69,.9577 295.0,8.5 15.,591 31.5,92 1019.1,423.288617,401.526603 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59918,42.8310 -69,.9597 292.0,8.8 15.,401 31.5,51 1019.1,423.137454,401.471301 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59938,42.8316 -69,.9617 293.0,8.9 14.,795 31.5,52 1019.1,423.373444,401.969040 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59958,42.8323 -69,.9637 293.0,8.9 14.,234 31.5,56 1019.1,423.85606,402.672688 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59978,42.8330 -69,.9656 296.0,8.7 14.,414 31.5,81 1019.1,423.820031,402.560636 -9999.000,000 -9999.000,000 20.700000,,
2004,168,59998,42.8336 -69,.9676 295.0,8.9 14.,316 31.5,49 1019.1,423.121188,401.939208 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60018,42.8343 -69,.9696 294.0,9.0 14.,031 31.5,60 1019.1,421.963131,400.961165 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60038,42.8349 -69,.9716 292.0,8.9 14.,104 31.5,73 1019.1,420.831436,399.855062 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60058,42.8356 -69,.9736 294.0,9.0 14.,201 31.5,72 1019.1,419.485199,398.534577 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60078,42.8363 -69,.9756 295.0,8.8 14.,478 31.5,62 1019.1,418.022217,397.026553 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60098,42.8369 -69,.9775 295.0,8.6 14.,273 31.5,61 1019.1,416.846783,395.997269 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60118,42.8376 -69,.9795 292.0,8.8 14.,499 31.5,76 1019.1,416.097039,395.188494 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60138,42.8382 -69,.9815 294.0,8.9 14.,683 31.5,58 1019.1,415.383064,394.431775 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60158,42.8389 -69,.9834 295.0,8.8 14.,703 31.5,54 1019.1,414.988284,394.048015 -9999.000,000 -9999.000,000 20.700000,,
2004,168,60178,42.8395 -69,.9854 294.0,8.9 14.,285 31.5,60 1019.1,414.829872,394.076251 -9999.000,000 -9999.000,000 20.700000,,
